

Trajectories
100
,,Stylo:Corps1,,,
Frame,Sub Frame,X,Y,Z
3253,0,56.3441,72.2231,162.369
3254,0,56.4082,72.3571,162.356
3255,0,56.4922,72.4816,162.372
3256,0,56.506,72.5916,162.34
3257,0,56.4911,72.6847,162.335
3258,0,56.5385,72.7854,162.328
3259,0,56.6424,72.8511,162.338
3260,0,56.6795,72.9597,162.329
3261,0,56.7429,73.0808,162.332
3262,0,56.7751,73.2398,162.353
3263,0,56.7437,73.3793,162.331
3264,0,56.761,73.4683,162.357
3265,0,56.7595,73.5752,162.37
3266,0,56.7626,73.6343,162.368
3267,0,56.7536,73.7116,162.382
3268,0,56.7245,73.81,162.395
3269,0,56.6878,73.9212,162.403
3270,0,56.7244,73.9842,162.418
3271,0,56.7184,74.027,162.407
3272,0,56.7462,74.0532,162.408
3273,0,56.7423,74.1465,162.418
3274,0,56.7588,74.2455,162.423
3275,0,56.7053,74.3105,162.424
3276,0,56.7298,74.352,162.438
3277,0,56.8007,74.3706,162.412
3278,0,56.8562,74.4355,162.394
3279,0,56.8917,74.5506,162.391
3280,0,56.9173,74.6297,162.389
3281,0,56.9596,74.6672,162.382
3282,0,57.0107,74.6843,162.383
3283,0,57.0325,74.7354,162.356
3284,0,57.0135,74.8414,162.362
3285,0,56.9413,74.9453,162.362
3286,0,56.9385,74.9825,162.382
3287,0,56.9029,75.0216,162.369
3288,0,56.9084,74.9915,162.355
3289,0,56.9204,74.9889,162.378
3290,0,56.9688,75.0197,162.357
3291,0,57.0165,75.0951,162.335
3292,0,57.052,75.2201,162.336
3293,0,57.0511,75.3458,162.317
3294,0,57.1209,75.5579,162.353
3295,0,57.1415,75.701,162.332
3296,0,57.0776,75.8576,162.323
3297,0,57.1479,75.9664,162.321
3298,0,57.2265,76.119,162.333
3299,0,57.3378,76.3075,162.367
3300,0,57.3969,76.5413,162.384
3301,0,57.2866,76.7712,162.34
3302,0,57.3353,76.9978,162.368
3303,0,57.4025,77.1322,162.38
3304,0,57.4174,77.2683,162.37
3305,0,57.5199,77.3701,162.375
3306,0,57.5372,77.489,162.35
3307,0,57.6374,77.6591,162.356
3308,0,57.7241,77.8095,162.366
3309,0,57.7653,77.9558,162.383
3310,0,57.7793,78.0642,162.373
3311,0,57.8162,78.0843,162.356
3312,0,57.8713,78.14,162.351
3313,0,57.8937,78.2625,162.364
3314,0,57.8978,78.4219,162.363
3315,0,57.8619,78.5244,162.345
3316,0,57.8961,78.5752,162.331
3317,0,57.9158,78.6571,162.334
3318,0,57.964,78.7844,162.323
3319,0,57.9128,78.9744,162.291
3320,0,57.9304,79.0918,162.293
3321,0,57.9605,79.1942,162.269
3322,0,58.0143,79.2782,162.287
3323,0,58.0238,79.4013,162.28
3324,0,57.9957,79.5717,162.272
3325,0,58.0894,79.6532,162.262
3326,0,58.0819,79.7631,162.255
3327,0,58.1489,79.8937,162.278
3328,0,58.203,80.039,162.276
3329,0,58.2983,80.2526,162.319
3330,0,58.2699,80.4251,162.35
3331,0,58.3035,80.5628,162.377
3332,0,58.2847,80.5876,162.351
3333,0,58.3471,80.6399,162.356
3334,0,58.396,80.686,162.347
3335,0,58.4156,80.7813,162.334
3336,0,58.4646,80.8441,162.332
3337,0,58.5151,80.9411,162.35
3338,0,58.5489,81.046,162.348
3339,0,58.5199,81.0917,162.349
3340,0,58.4726,81.0957,162.367
3341,0,58.4217,81.0814,162.368
3342,0,58.4369,81.1083,162.353
3343,0,58.4149,81.162,162.356
3344,0,58.3623,81.2589,162.371
3345,0,58.3483,81.3227,162.367
3346,0,58.3405,81.3486,162.372
3347,0,58.3335,81.3364,162.381
3348,0,58.466,81.3286,162.377
3349,0,58.5571,81.408,162.382
3350,0,58.5611,81.5902,162.362
3351,0,58.5633,81.8135,162.382
3352,0,58.5208,81.9804,162.373
3353,0,58.6246,82.1141,162.377
3354,0,58.601,82.2457,162.395
3355,0,58.5664,82.3743,162.369
3356,0,58.6171,82.4903,162.364
3357,0,58.7072,82.5699,162.347
3358,0,58.7309,82.6965,162.331
3359,0,58.676,82.9038,162.331
3360,0,58.6315,83.0527,162.324
3361,0,58.5899,83.0967,162.316
3362,0,58.6195,83.0607,162.317
3363,0,58.638,83.0061,162.328
3364,0,58.6611,82.9947,162.332
3365,0,58.652,83.0716,162.298
3366,0,58.6712,83.1406,162.308
3367,0,58.7155,83.2631,162.272
3368,0,58.7444,83.4148,162.288
3369,0,58.7444,83.5703,162.302
3370,0,58.7824,83.6664,162.318
3371,0,58.8128,83.7312,162.305
3372,0,58.7862,83.8005,162.302
3373,0,58.7979,83.8647,162.296
3374,0,58.8313,83.9592,162.3
3375,0,58.8659,84.1387,162.354
3376,0,58.8842,84.2683,162.364
3377,0,58.9553,84.3831,162.361
3378,0,58.9846,84.4878,162.317
3379,0,59.101,84.6657,162.336
3380,0,59.2085,84.9022,162.386
3381,0,59.2104,85.1236,162.405
3382,0,59.2187,85.2827,162.392
3383,0,59.322,85.394,162.395
3384,0,59.4471,85.4997,162.387
3385,0,59.4743,85.6526,162.381
3386,0,59.5435,85.8119,162.41
3387,0,59.6263,85.997,162.391
3388,0,59.6144,86.1664,162.382
3389,0,59.6264,86.29,162.363
3390,0,59.6822,86.3976,162.376
3391,0,59.6996,86.5074,162.332
3392,0,59.7399,86.6317,162.318
3393,0,59.7794,86.7604,162.306
3394,0,59.8218,86.9179,162.296
3395,0,59.8724,87.0721,162.291
3396,0,59.9013,87.2039,162.272
3397,0,59.9524,87.3438,162.294
3398,0,59.9956,87.4686,162.297
3399,0,60.0091,87.6584,162.306
3400,0,59.9894,87.8555,162.305
3401,0,60.02,88.0475,162.332
3402,0,60.0429,88.2016,162.324
3403,0,60.1039,88.286,162.344
3404,0,60.0866,88.425,162.328
3405,0,60.036,88.5688,162.318
3406,0,60.1579,88.744,162.332
3407,0,60.1482,88.8361,162.283
3408,0,60.3181,89.0642,162.348
3409,0,60.3097,89.2132,162.33
3410,0,60.3555,89.3554,162.361
3411,0,60.4244,89.4286,162.333
3412,0,60.4764,89.5642,162.344
3413,0,60.449,89.7262,162.364
3414,0,60.3639,89.806,162.399
3415,0,60.3513,89.8068,162.381
3416,0,60.3935,89.7635,162.371
3417,0,60.3949,89.8005,162.36
3418,0,60.3701,89.9495,162.374
3419,0,60.3163,90.0836,162.387
3420,0,60.6866,90.3959,162.516
3421,0,60.8013,90.4054,162.512
3422,0,60.5899,90.2873,162.361
3423,0,60.6214,90.4196,162.38
3424,0,60.5897,90.5804,162.368
3425,0,60.5268,90.7609,162.357
3426,0,60.4927,90.8597,162.361
3427,0,60.5209,90.9107,162.324
3428,0,60.6054,90.9625,162.329
3429,0,60.6215,91.0987,162.32
3430,0,60.5951,91.3335,162.363
3431,0,60.4896,91.5547,162.389
3432,0,60.4067,91.6952,162.356
3433,0,60.3534,91.7327,162.358
3434,0,60.4495,91.6856,162.331
3435,0,60.5063,91.6903,162.305
3436,0,60.5259,91.7912,162.313
3437,0,60.5802,91.9393,162.28
3438,0,60.6687,92.1657,162.345
3439,0,60.6272,92.4217,162.342
3440,0,60.4863,92.5625,162.314
3441,0,60.4952,92.6378,162.301
3442,0,60.577,92.6751,162.32
3443,0,60.6451,92.749,162.306
3444,0,60.6336,92.9265,162.308
3445,0,60.5646,93.0877,162.334
3446,0,60.5346,93.1446,162.32
3447,0,60.5743,93.1477,162.333
3448,0,60.6695,93.1404,162.317
3449,0,60.6415,93.186,162.306
3450,0,60.6199,93.2619,162.309
3451,0,60.6176,93.3328,162.314
3452,0,60.6415,93.3991,162.306
3453,0,60.6423,93.5589,162.315
3454,0,60.5577,93.6495,162.311
3455,0,60.5799,93.7204,162.323
3456,0,60.5996,93.7409,162.322
3457,0,60.6055,93.8045,162.317
3458,0,60.6565,93.8543,162.331
3459,0,60.7414,93.9427,162.32
3460,0,60.7597,94.0855,162.334
3461,0,60.7022,94.2578,162.352
3462,0,60.6179,94.3908,162.348
3463,0,60.5858,94.4323,162.357
3464,0,60.589,94.4697,162.347
3465,0,60.6263,94.4344,162.346
3466,0,60.7394,94.4334,162.33
3467,0,60.7655,94.4981,162.31
3468,0,60.7318,94.6564,162.303
3469,0,60.7301,94.8774,162.302
3470,0,60.7235,95.0767,162.292
3471,0,60.7224,95.2902,162.315
3472,0,60.7278,95.5024,162.315
3473,0,60.7169,95.6725,162.36
3474,0,60.6485,95.7805,162.346
3475,0,60.6935,95.8157,162.345
3476,0,60.6893,95.8874,162.317
3477,0,60.7521,95.9363,162.345
3478,0,60.7755,96.0143,162.353
3479,0,60.8535,96.0651,162.351
3480,0,60.8196,96.141,162.321
3481,0,60.7533,96.2937,162.309
3482,0,60.7316,96.4132,162.301
3483,0,60.7184,96.5772,162.317
3484,0,60.6946,96.7329,162.359
3485,0,60.6027,96.8447,162.331
3486,0,60.6595,96.931,162.346
3487,0,60.652,97.0099,162.335
3488,0,60.6765,97.1238,162.332
3489,0,60.7205,97.222,162.311
3490,0,60.8153,97.3316,162.308
3491,0,60.8499,97.5365,162.322
3492,0,60.7974,97.6902,162.308
3493,0,60.7943,97.8473,162.326
3494,0,60.8062,97.9941,162.309
3495,0,60.7812,98.1294,162.329
3496,0,60.7349,98.1937,162.344
3497,0,60.7589,98.2411,162.34
3498,0,60.8191,98.2733,162.326
3499,0,60.8681,98.3528,162.321
3500,0,60.9554,98.4674,162.316
3501,0,61.0446,98.627,162.325
3502,0,61.053,98.7969,162.292
3503,0,61.0051,98.9972,162.292
3504,0,61.0634,99.1762,162.302
3505,0,61.0862,99.3159,162.285
3506,0,61.1051,99.4523,162.318
3507,0,61.1492,99.5331,162.324
3508,0,61.1689,99.6476,162.32
3509,0,61.1431,99.8704,162.348
3510,0,61.09,99.9985,162.388
3511,0,61.1185,100.06,162.351
3512,0,61.2741,100.058,162.357
3513,0,61.3743,100.119,162.353
3514,0,61.3485,100.292,162.313
3515,0,61.2691,100.491,162.321
3516,0,61.2561,100.605,162.342
3517,0,61.2305,100.654,162.322
3518,0,61.2763,100.657,162.349
3519,0,61.271,100.688,162.349
3520,0,61.2606,100.751,162.344
3521,0,61.2484,100.821,162.355
3522,0,61.2366,100.865,162.342
3523,0,61.2589,100.931,162.336
3524,0,61.265,101.008,162.319
3525,0,61.2994,101.078,162.318
3526,0,61.3498,101.25,162.294
3527,0,61.343,101.468,162.296
3528,0,61.2563,101.647,162.301
3529,0,61.2724,101.767,162.289
3530,0,61.2877,101.872,162.288
3531,0,61.2632,101.975,162.267
3532,0,61.2259,102.077,162.284
3533,0,61.1692,102.147,162.277
3534,0,61.1185,102.244,162.263
3535,0,61.0465,102.325,162.281
3536,0,60.9829,102.335,162.294
3537,0,60.966,102.359,162.295
3538,0,61.0103,102.381,162.281
3539,0,61.028,102.376,162.274
3540,0,60.9972,102.374,162.29
3541,0,61.0311,102.394,162.26
3542,0,61.0807,102.455,162.281
3543,0,61.1002,102.549,162.265
3544,0,61.1593,102.64,162.264
3545,0,61.2312,102.782,162.258
3546,0,61.2447,102.927,162.243
3547,0,61.2421,103.133,162.256
3548,0,61.2077,103.285,162.238
3549,0,61.2552,103.429,162.279
3550,0,61.3091,103.552,162.296
3551,0,61.2247,103.706,162.294
3552,0,61.1753,103.884,162.336
3553,0,61.0918,103.928,162.316
3554,0,61.1672,103.953,162.326
3555,0,61.2303,103.925,162.326
3556,0,61.2452,103.997,162.305
3557,0,61.2311,104.11,162.328
3558,0,61.2272,104.149,162.313
3559,0,61.3158,104.224,162.309
3560,0,61.3208,104.279,162.306
3561,0,61.3364,104.37,162.295
3562,0,61.3577,104.539,162.28
3563,0,61.3272,104.75,162.276
3564,0,61.2949,104.976,162.26
3565,0,61.2877,105.108,162.293
3566,0,61.2908,105.195,162.302
3567,0,61.2965,105.264,162.286
3568,0,61.3233,105.326,162.29
3569,0,61.3186,105.409,162.287
3570,0,61.2717,105.515,162.296
3571,0,61.2316,105.59,162.306
3572,0,61.1523,105.657,162.294
3573,0,61.1505,105.699,162.29
3574,0,61.1307,105.757,162.263
3575,0,61.1824,105.86,162.285
3576,0,61.1994,106.007,162.261
3577,0,61.1354,106.196,162.265
3578,0,61.0587,106.403,162.256
3579,0,61.0003,106.525,162.282
3580,0,60.9699,106.602,162.245
3581,0,60.9833,106.613,162.24
3582,0,60.9678,106.671,162.237
3583,0,60.8838,106.787,162.241
3584,0,60.8207,106.903,162.244
3585,0,60.732,107.023,162.265
3586,0,60.7501,107.084,162.257
3587,0,60.7644,107.103,162.232
3588,0,60.8128,107.149,162.214
3589,0,60.7861,107.246,162.22
3590,0,60.7774,107.384,162.214
3591,0,60.7885,107.491,162.199
3592,0,60.827,107.7,162.262
3593,0,60.8178,107.8,162.258
3594,0,60.7927,107.887,162.246
3595,0,60.7221,108.048,162.251
3596,0,60.6905,108.185,162.261
3597,0,60.6776,108.305,162.263
3598,0,60.738,108.402,162.273
3599,0,60.664,108.492,162.209
3600,0,60.6359,108.643,162.21
3601,0,60.5882,108.807,162.206
3602,0,60.6039,108.935,162.245
3603,0,60.5369,109.038,162.237
3604,0,60.4765,109.115,162.263
3605,0,60.4678,109.146,162.243
3606,0,60.4818,109.164,162.217
3607,0,60.5216,109.196,162.195
3608,0,60.5718,109.339,162.217
3609,0,60.4735,109.595,162.215
3610,0,60.3952,109.815,162.253
3611,0,60.3639,109.999,162.248
3612,0,60.3118,110.139,162.261
3613,0,60.325,110.223,162.251
3614,0,60.3288,110.315,162.237
3615,0,60.2839,110.444,162.221
3616,0,60.2437,110.575,162.222
3617,0,60.1623,110.723,162.234
3618,0,60.1656,110.901,162.24
3619,0,60.1439,111.001,162.2
3620,0,60.218,111.084,162.212
3621,0,60.2139,111.156,162.196
3622,0,60.2169,111.241,162.175
3623,0,60.1648,111.378,162.196
3624,0,60.0936,111.533,162.213
3625,0,60.0347,111.656,162.197
3626,0,59.9884,111.743,162.207
3627,0,60.0462,111.872,162.262
3628,0,59.9632,111.978,162.243
3629,0,59.9693,112.054,162.226
3630,0,60.0037,112.136,162.25
3631,0,59.9777,112.234,162.243
3632,0,59.8889,112.403,162.227
3633,0,59.8281,112.557,162.239
3634,0,59.8349,112.681,162.264
3635,0,59.8004,112.784,162.233
3636,0,59.7786,112.912,162.241
3637,0,59.7495,112.979,162.232
3638,0,59.7836,113.127,162.249
3639,0,59.7804,113.271,162.238
3640,0,59.7638,113.4,162.262
3641,0,59.7844,113.587,162.283
3642,0,59.7434,113.696,162.264
3643,0,59.7748,113.9,162.287
3644,0,59.6757,114.177,162.302
3645,0,59.5557,114.41,162.321
3646,0,59.527,114.552,162.324
3647,0,59.558,114.639,162.32
3648,0,59.5743,114.699,162.291
3649,0,59.5842,114.802,162.28
3650,0,59.5239,114.933,162.283
3651,0,59.4631,115.164,162.307
3652,0,59.4027,115.339,162.292
3653,0,59.4133,115.427,162.279
3654,0,59.4381,115.514,162.272
3655,0,59.3572,115.629,162.255
3656,0,59.3159,115.784,162.264
3657,0,59.3095,115.999,162.316
3658,0,59.2938,116.159,162.301
3659,0,59.2647,116.308,162.278
3660,0,59.1717,116.456,162.282
3661,0,59.1442,116.553,162.281
3662,0,59.164,116.644,162.266
3663,0,59.1384,116.788,162.259
3664,0,59.0976,116.955,162.237
3665,0,58.9774,117.173,162.239
3666,0,58.7929,117.349,162.228
3667,0,58.787,117.494,162.251
3668,0,58.7667,117.572,162.222
3669,0,58.8279,117.649,162.213
3670,0,58.7659,117.759,162.192
3671,0,58.7184,117.913,162.197
3672,0,58.676,118.059,162.216
3673,0,58.5966,118.262,162.262
3674,0,58.5773,118.424,162.274
3675,0,58.5558,118.516,162.287
3676,0,58.5354,118.674,162.296
3677,0,58.4827,118.778,162.275
3678,0,58.542,118.848,162.264
3679,0,58.573,119.007,162.268
3680,0,58.4947,119.167,162.294
3681,0,58.3979,119.32,162.284
3682,0,58.3129,119.462,162.301
3683,0,58.2635,119.554,162.283
3684,0,58.2742,119.608,162.273
3685,0,58.3159,119.665,162.272
3686,0,58.2165,119.792,162.259
3687,0,58.1242,120.035,162.286
3688,0,58.0231,120.225,162.279
3689,0,57.9367,120.337,162.219
3690,0,57.9504,120.455,162.213
3691,0,57.8921,120.623,162.205
3692,0,57.82,120.797,162.186
3693,0,57.7831,120.988,162.188
3694,0,57.6451,121.198,162.209
3695,0,57.5195,121.401,162.196
3696,0,57.457,121.492,162.213
3697,0,57.5031,121.484,162.173
3698,0,57.5606,121.505,162.149
3699,0,57.5523,121.556,162.147
3700,0,57.4304,121.691,162.127
3701,0,57.3047,121.845,162.159
3702,0,57.2154,121.965,162.167
3703,0,57.1697,122.048,162.153
3704,0,57.1948,122.084,162.126
3705,0,57.2448,122.152,162.132
3706,0,57.1931,122.289,162.134
3707,0,57.0849,122.489,162.129
3708,0,56.9079,122.689,162.129
3709,0,56.8069,122.859,162.162
3710,0,56.7744,122.943,162.139
3711,0,56.7303,122.983,162.138
3712,0,56.7453,123.072,162.185
3713,0,56.7057,123.146,162.189
3714,0,56.6707,123.247,162.173
3715,0,56.5617,123.381,162.162
3716,0,56.5029,123.574,162.154
3717,0,56.4429,123.715,162.169
3718,0,56.4137,123.801,162.149
3719,0,56.384,123.933,162.16
3720,0,56.3937,124.009,162.159
3721,0,56.4335,124.096,162.175
3722,0,56.3072,124.185,162.115
3723,0,56.2919,124.316,162.099
3724,0,56.271,124.454,162.125
3725,0,56.1365,124.621,162.124
3726,0,56.0458,124.784,162.132
3727,0,55.9729,124.907,162.153
3728,0,55.8994,125.008,162.15
3729,0,55.8753,125.091,162.17
3730,0,55.8542,125.211,162.176
3731,0,55.8202,125.328,162.19
3732,0,55.815,125.409,162.199
3733,0,55.7718,125.52,162.194
3734,0,55.7638,125.626,162.209
3735,0,55.6809,125.752,162.182
3736,0,55.673,125.882,162.214
3737,0,55.6531,126.027,162.218
3738,0,55.5265,126.197,162.233
3739,0,55.4407,126.313,162.211
3740,0,55.5183,126.337,162.205
3741,0,55.5066,126.371,162.207
3742,0,55.428,126.475,162.194
3743,0,55.3429,126.581,162.188
3744,0,55.2716,126.705,162.182
3745,0,55.2135,126.815,162.204
3746,0,55.0928,126.901,162.168
3747,0,55.0494,126.967,162.156
3748,0,55.0518,127.028,162.115
3749,0,55.029,127.125,162.105
3750,0,54.6128,127.156,161.812
3751,0,54.4337,127.377,161.796
3752,0,54.6214,127.663,162.065
3753,0,54.5962,127.762,162.068
3754,0,54.5615,127.869,162.043
3755,0,54.4822,127.966,162.056
3756,0,54.4462,128.047,162.059
3757,0,54.4503,128.109,162.056
3758,0,54.4776,128.177,162.09
3759,0,54.4488,128.326,162.129
3760,0,54.3488,128.431,162.141
3761,0,54.3155,128.536,162.136
3762,0,54.2919,128.624,162.15
3763,0,54.23,128.71,162.151
3764,0,54.2272,128.78,162.168
3765,0,54.2282,128.835,162.198
3766,0,54.2387,128.884,162.182
3767,0,54.2372,128.949,162.181
3768,0,54.231,129.013,162.194
3769,0,54.2146,129.086,162.201
3770,0,54.1573,129.159,162.19
3771,0,54.1635,129.225,162.203
3772,0,54.1522,129.3,162.213
3773,0,54.1608,129.388,162.207
3774,0,54.0986,129.501,162.224
3775,0,54.0622,129.579,162.207
3776,0,54.0901,129.667,162.21
3777,0,54.0898,129.762,162.209
3778,0,53.9586,129.92,162.228
3779,0,53.8421,130.061,162.228
3780,0,53.8251,130.162,162.214
3781,0,53.843,130.195,162.208
3782,0,53.8229,130.265,162.216
3783,0,53.7984,130.369,162.214
3784,0,53.7082,130.508,162.185
3785,0,53.7536,130.64,162.168
3786,0,53.6911,130.813,162.161
3787,0,53.6036,131.047,162.132
3788,0,53.5746,131.232,162.151
3789,0,53.4652,131.409,162.135
3790,0,53.3601,131.549,162.107
3791,0,53.3268,131.611,162.105
3792,0,53.3312,131.649,162.107
3793,0,53.296,131.733,162.095
3794,0,53.2407,131.889,162.084
3795,0,53.195,132.057,162.143
3796,0,53.0812,132.21,162.107
3797,0,53.0436,132.365,162.09
3798,0,53.0569,132.476,162.11
3799,0,52.9615,132.607,162.104
3800,0,52.8999,132.748,162.144
3801,0,52.796,132.846,162.124
3802,0,52.7852,132.886,162.102
3803,0,52.7711,132.953,162.11
3804,0,52.669,133.052,162.106
3805,0,52.6289,133.153,162.126
3806,0,52.5568,133.21,162.101
3807,0,52.5429,133.3,162.109
3808,0,52.4468,133.36,162.104
3809,0,52.4158,133.382,162.097
3810,0,52.387,133.426,162.075
3811,0,52.3304,133.521,162.099
3812,0,52.2446,133.642,162.088
3813,0,52.1373,133.801,162.092
3814,0,52.055,133.935,162.099
3815,0,52.0198,134.003,162.078
3816,0,52.0504,134.089,162.055
3817,0,52.0297,134.173,162.079
3818,0,51.9232,134.334,162.042
3819,0,51.8696,134.509,162.09
3820,0,51.8416,134.644,162.075
3821,0,51.8381,134.778,162.068
3822,0,51.7707,134.937,162.07
3823,0,51.6656,135.079,162.066
3824,0,51.5998,135.216,162.071
3825,0,51.5608,135.342,162.085
3826,0,51.5117,135.451,162.059
3827,0,51.4379,135.594,162.077
3828,0,51.4205,135.698,162.081
3829,0,51.4241,135.841,162.119
3830,0,51.3365,135.975,162.13
3831,0,51.2497,136.028,162.093
3832,0,51.2806,136.101,162.066
3833,0,51.3014,136.147,162.057
3834,0,51.3013,136.261,162.068
3835,0,51.1863,136.479,162.098
3836,0,50.985,136.699,162.1
3837,0,50.8781,136.813,162.109
3838,0,50.8436,136.855,162.11
3839,0,50.899,136.809,162.101
3840,0,51.0098,136.729,162.075
3841,0,51.028,136.696,162.046
3842,0,50.9343,136.811,162.075
3843,0,50.7948,137.002,162.088
3844,0,50.6419,137.218,162.129
3845,0,50.5687,137.359,162.136
3846,0,50.5992,137.413,162.139
3847,0,50.5594,137.446,162.142
3848,0,50.5894,137.398,162.099
3849,0,50.5968,137.405,162.089
3850,0,50.4409,137.532,162.08
3851,0,50.348,137.723,162.116
3852,0,50.2632,137.924,162.109
3853,0,50.2123,138.072,162.136
3854,0,50.0992,138.229,162.129
3855,0,50.0294,138.351,162.133
3856,0,49.9434,138.448,162.12
3857,0,49.871,138.575,162.096
3858,0,49.7312,138.716,162.083
3859,0,49.598,138.891,162.106
3860,0,49.4846,138.988,162.082
3861,0,49.4714,139.06,162.043
3862,0,49.455,139.128,162.021
3863,0,49.3577,139.228,162.017
3864,0,49.2396,139.412,162.068
3865,0,49.0889,139.597,162.091
3866,0,49.0574,139.731,162.111
3867,0,49.0776,139.793,162.082
3868,0,49.1191,139.841,162.08
3869,0,49.0649,139.97,162.074
3870,0,48.8903,140.163,162.068
3871,0,48.6731,140.404,162.094
3872,0,48.5771,140.596,162.11
3873,0,48.5034,140.697,162.102
3874,0,48.4719,140.758,162.091
3875,0,48.4272,140.848,162.098
3876,0,48.2934,140.991,162.123
3877,0,48.1724,141.136,162.1
3878,0,48.091,141.256,162.083
3879,0,48.0197,141.381,162.104
3880,0,47.9457,141.44,162.095
3881,0,47.8763,141.51,162.081
3882,0,47.8106,141.588,162.054
3883,0,47.7196,141.683,162.08
3884,0,47.64,141.826,162.063
3885,0,47.5305,141.952,162.085
3886,0,47.4677,142.062,162.057
3887,0,47.4238,142.149,162.041
3888,0,47.3009,142.281,162.04
3889,0,47.1157,142.41,162.053
3890,0,46.9687,142.545,162.057
3891,0,46.8542,142.578,162.06
3892,0,46.9414,142.576,162.046
3893,0,46.9066,142.589,162.016
3894,0,46.7595,142.721,162.017
3895,0,46.5434,142.888,162.02
3896,0,46.4616,143.045,162.033
3897,0,46.3909,143.155,162.018
3898,0,46.4257,143.21,162.002
3899,0,46.4176,143.28,161.992
3900,0,46.3081,143.392,162.004
3901,0,46.1031,143.607,162.022
3902,0,46.0577,143.781,162.045
3903,0,46.0928,143.785,162.035
3904,0,46.1654,143.807,162.02
3905,0,46.035,143.898,161.994
3906,0,45.844,144.063,162.017
3907,0,45.6913,144.219,162.025
3908,0,45.617,144.277,162.013
3909,0,45.649,144.307,161.988
3910,0,45.6017,144.365,161.994
3911,0,45.4173,144.521,162.003
3912,0,45.2152,144.704,162.011
3913,0,45.099,144.868,162.013
3914,0,45.0497,144.97,162.002
3915,0,45.0084,145.044,162.007
3916,0,44.9142,145.137,162.016
3917,0,44.7714,145.233,162.009
3918,0,44.6117,145.31,162.042
3919,0,44.5561,145.353,162.02
3920,0,44.523,145.385,162.013
3921,0,44.4662,145.417,162.009
3922,0,44.3656,145.506,162.022
3923,0,44.3086,145.592,162.03
3924,0,44.2523,145.668,162.021
3925,0,44.1495,145.764,162.021
3926,0,44.1374,145.822,162.021
3927,0,44.0451,145.929,162.015
3928,0,43.9566,146.035,162.05
3929,0,43.8605,146.119,162.047
3930,0,43.7937,146.225,162.069
3931,0,43.7479,146.237,162.066
3932,0,43.7078,146.293,162.08
3933,0,43.6481,146.34,162.067
3934,0,43.5665,146.385,162.073
3935,0,43.5462,146.452,162.085
3936,0,43.5589,146.505,162.073
3937,0,43.5767,146.482,162.059
3938,0,43.5771,146.526,162.067
3939,0,43.4679,146.626,162.034
3940,0,43.3347,146.725,162.06
3941,0,43.241,146.804,162.044
3942,0,43.1841,146.851,162.042
3943,0,43.1298,146.892,162.026
3944,0,43.1222,146.897,161.996
3945,0,43.0183,146.951,162.008
3946,0,42.8597,147.092,162.023
3947,0,42.7433,147.201,162.005
3948,0,42.7824,147.299,162.036
3949,0,42.696,147.445,162.017
3950,0,42.5923,147.582,162.01
3951,0,42.4809,147.715,162.029
3952,0,42.3632,147.808,162.008
3953,0,42.2956,147.908,161.998
3954,0,42.1957,148.004,161.975
3955,0,42.1711,148.044,161.958
3956,0,42.1712,148.068,161.96
3957,0,42.1137,148.123,161.959
3958,0,42.0519,148.163,161.953
3959,0,41.9576,148.235,161.982
3960,0,41.8504,148.341,161.982
3961,0,41.7635,148.401,162
3962,0,41.7318,148.465,161.974
3963,0,41.7422,148.513,161.998
3964,0,41.6598,148.578,161.98
3965,0,41.47,148.626,161.968
3966,0,41.3878,148.727,161.981
3967,0,41.2774,148.817,161.952
3968,0,41.2257,148.881,161.951
3969,0,41.1473,148.982,161.947
3970,0,41.02,149.111,161.931
3971,0,40.9068,149.3,161.953
3972,0,40.7659,149.477,161.966
3973,0,40.5948,149.655,161.993
3974,0,40.436,149.818,161.988
3975,0,40.3393,149.909,161.97
3976,0,40.2734,149.98,161.963
3977,0,40.1486,150.063,161.945
3978,0,39.9766,150.161,161.959
3979,0,39.8357,150.294,161.965
3980,0,39.7752,150.416,161.934
3981,0,39.6683,150.544,161.933
3982,0,39.5484,150.662,161.952
3983,0,39.4043,150.762,161.941
3984,0,39.2874,150.857,161.929
3985,0,39.1956,150.967,161.915
3986,0,39.1513,151.054,161.932
3987,0,39.1112,151.158,161.936
3988,0,39.0235,151.224,161.952
3989,0,38.8986,151.317,161.94
3990,0,38.784,151.42,161.957
3991,0,38.6583,151.528,161.979
3992,0,38.5653,151.583,161.946
3993,0,38.5274,151.635,161.966
3994,0,38.514,151.663,161.958
3995,0,38.5047,151.755,161.988
3996,0,38.3361,151.846,161.981
3997,0,38.2207,151.964,161.968
3998,0,38.0873,152.061,161.965
3999,0,37.9985,152.131,161.96
4000,0,37.9571,152.212,161.957
4001,0,37.9382,152.244,161.954
4002,0,37.8733,152.299,161.944
4003,0,37.7844,152.352,161.945
4004,0,37.7345,152.428,161.921
4005,0,37.6235,152.535,161.945
4006,0,37.5186,152.658,161.93
4007,0,37.432,152.753,161.919
4008,0,37.3851,152.837,161.907
4009,0,37.3447,152.911,161.889
4010,0,37.2617,152.979,161.884
4011,0,37.1596,153.036,161.884
4012,0,37.0552,153.142,161.879
4013,0,36.9822,153.241,161.893
4014,0,36.9188,153.359,161.878
4015,0,36.8417,153.433,161.879
4016,0,36.7346,153.524,161.887
4017,0,36.6519,153.663,161.883
4018,0,36.545,153.792,161.876
4019,0,36.4697,153.935,161.897
